ASIN,Copertina,Titolo,Autore,Data,Recensioni,Categoria
B09WHKPMWT,https://m.media-amazon.com/images/I/61wYyoCQ0kL._AC_UY218_.jpg,Il cane di Falcone,Dario Levantino,14 apr. 2022,390,Società e scienze sociali
8806238035,https://m.media-amazon.com/images/I/617vSyxxrgL._AC_UY218_.jpg,L'autorità perduta. Il coraggio che i figli ci chiedono,Paolo Crepet,20 mag. 2022,389,Società e scienze sociali
8832737094,https://m.media-amazon.com/images/I/71likEqzNtL._AC_UY218_.jpg,Ogni maledetto lunedì su due. Nuova ediz.,Zerocalcare,21 giu. 2022,388,Società e scienze sociali
8804782900,https://m.media-amazon.com/images/I/61nEWku4HIL._AC_UY218_.jpg,Mordere il cielo. Dove sono finite le nostre emozioni,Paolo Crepet,25 giu. 2024,380,Società e scienze sociali
8829706922,https://m.media-amazon.com/images/I/71ujKup-uCL._AC_UY218_.jpg,Domani interrogo,Gaja Cenciarelli,6 set. 2022,376,Società e scienze sociali
B01B8TCPZY,https://m.media-amazon.com/images/I/81eVdvOxNaL._AC_UY218_.jpg,Il linguaggio della vita,Ignazio Burgio,29 gen. 2016,376,Società e scienze sociali
8809795113,https://m.media-amazon.com/images/I/61b6gdqIvML._AC_UY218_.jpg,I volti della menzogna - gli indizi dell'inganno nei rapporti interpersonali,Paul Ekman,16 lug. 2014,374,Società e scienze sociali
B0FY12LF1L,https://m.media-amazon.com/images/I/61hHdKp+UQL._AC_UY218_.jpg,"TFA Sostegno 2026 XI Ciclo: Capisci, Memorizza, Allenati – Il metodo pratico per superare la preselettiva anche se hai poco tempo",NextEu Editore,27 ott. 2025,371,Società e scienze sociali
8833922006,https://m.media-amazon.com/images/I/61vJJJlh6YL._AC_UY218_.jpg,L'analisi dei sogni-Gli archetipi dell'inconscio-La sincronicità. Ediz. integrale,Carl Gustav Jung,13 gen. 2011,361,Società e scienze sociali
1709745266,https://m.media-amazon.com/images/I/51KwPPVwFHL._AC_UY218_.jpg,La prova orale dell'esame di Stato di psicologia: Legislazione e deontologia professionale,Titti Damato,20 apr. 2020,360,Società e scienze sociali
880475463X,https://m.media-amazon.com/images/I/61yBbLeCzEL._AC_UY218_.jpg,"Ogni cosa è collegata. Pauli, Jung, la fisica quantistica, la sincronicità, l'amore e tutto il resto",Gabriella Greison,21 feb. 2023,353,Società e scienze sociali
8865882743,https://m.media-amazon.com/images/I/71jnpsapjfL._AC_UY218_.jpg,L'altra storia d'Italia 1802-1947: Vol. 1,Lamberto Rimondini,24 gen. 2024,352,Società e scienze sociali
8817190454,https://m.media-amazon.com/images/I/8183LozoFmL._AC_UY218_.jpg,Il lato oscuro dei social network. Come la rete ci controlla e manipola,Serena Mazzini,18 mar. 2025,347,Società e scienze sociali
B078MRPY8R,https://m.media-amazon.com/images/I/91ILTY4AgpL._AC_UY218_.jpg,Stare a dieta con l'autodisciplina: Come perdere peso e diventare sani nonostante voglie e poca forza di volontà,Martin Meadows,25 dic. 2017,335,Società e scienze sociali
8815265546,https://m.media-amazon.com/images/I/71eAhnBrzRL._AC_UY218_.jpg,Antropologia culturale,Dei,8 set. 2016,327,Società e scienze sociali
B0CLKYF44L,https://m.media-amazon.com/images/I/815O4DIZynL._AC_UY218_.jpg,"Fitopolis, la città vivente",Stefano Mancuso,14 nov. 2023,327,Società e scienze sociali
8832855526,https://m.media-amazon.com/images/I/61ijc1SgA8L._AC_UY218_.jpg,Sii te stesso a modo mio. Essere adolescenti nell'epoca della fragilità adulta,Matteo Lancini,16 mag. 2023,325,Società e scienze sociali
8891443905,https://m.media-amazon.com/images/I/71dfGlk4laL._AC_UY218_.jpg,Concorso PNRR3. 27.376 scuola dell'infanzia e primaria. Manuale per la preparazione al concorso a cattedra,AA.VV,11 nov. 2025,325,Società e scienze sociali
8859025915,https://m.media-amazon.com/images/I/61+imZGfs9L._AC_UY218_.jpg,DOP disturbo oppositivo provocatorio. Cosa fare (e non). Guida rapida per insegnanti. Scuola secondaria di primo e di secondo grado,Gianluca Daffi,26 ago. 2021,321,Società e scienze sociali
8859004748,https://m.media-amazon.com/images/I/71-OITfaKjL._AC_UY218_.jpg,Disabilità intellettiva a scuola. Strategie efficaci per gli insegnanti,F. Zambotti,23 gen. 2014,314,Società e scienze sociali
B0D45ZW55M,https://m.media-amazon.com/images/I/71bWHzQ4KBL._AC_UY218_.jpg,Se il mondo ti crolla addosso: Imparare a veleggiare tra le ondate della vita,Russ Harris,24 mag. 2024,310,Società e scienze sociali
8829702919,https://m.media-amazon.com/images/I/71WsYgM616L._AC_UY218_.jpg,Debellare il senso di colpa,Lucio Della Seta,17 ott. 2019,308,Società e scienze sociali
8811006511,https://m.media-amazon.com/images/I/61b-kkwEbQL._AC_UY218_.jpg,La scoperta del bambino,Maria Montessori,12 lug. 2022,305,Società e scienze sociali
8870780384,https://m.media-amazon.com/images/I/71SxuTr-eML._AC_UY218_.jpg,Tecnica del colloquio,Antonio A. Semi,1 feb. 1996,301,Società e scienze sociali
B0CJLLK6PV,https://m.media-amazon.com/images/I/61HNAg+4MJL._AC_UY218_.jpg,"La scimmia zen e il fiore di loto: 52 storie per pensieri più positivi, pace interiore e felicità (mindfulness)",Jinpa Sherab,21 set. 2023,298,Società e scienze sociali
8806265660,https://m.media-amazon.com/images/I/71aEnCO7oPL._AC_UY218_.jpg,Storia di una brava ragazza,Arianna Farinelli,21 gen. 2025,293,Società e scienze sociali
8804786302,https://m.media-amazon.com/images/I/51NPmZsHGiL._AC_UY218_.jpg,Usa il cervello prima che lui usi te. Manuale di autodifesa cognitiva,Paolo Borzacchiello,21 ott. 2025,292,Società e scienze sociali
B0CWNM31MG,https://m.media-amazon.com/images/I/71OLpBUeOqL._AC_UY218_.jpg,"IKIGAI E FILOSOFIA GIAPPONESE: 3 libri in 1: Ikigai, Kaizen, Shinrin-yoku - scopri i segreti della felicità e della filosofia giapponese per un senso della vita lungo, felice e soddisfacente",TETSUGAKU GROUP,27 feb. 2024,288,Società e scienze sociali
889262024X,https://m.media-amazon.com/images/I/61CAoHbFaaL._AC_UY218_.jpg,Analisi logica. La grammatica senza segreti,Raffaella Riboni,23 lug. 2016,287,Società e scienze sociali
B09Q16781R,https://m.media-amazon.com/images/I/71cevKiFYRL._AC_UY218_.jpg,Kaizen: Il segreto del metodo giapponese è in grado grazie a piccole abitudini di migliorare la tua autostima e farti raggiungere ogni tuo traguardo che hai sempre desiderato,Hoshi Tanaka,7 gen. 2022,285,Società e scienze sociali
8817082783,https://m.media-amazon.com/images/I/714O1rHMZaL._AC_UY218_.jpg,"Litigare fa bene. Insegnare ai propri figli a gestire i conflitti, per crescerli più sicuri e felici",Daniele Novara,1 ott. 2015,285,Società e scienze sociali
8859013615,https://m.media-amazon.com/images/I/91xz4kLFlqL._AC_UY218_.jpg,Sequenze e relazioni. Giochinsieme,Itala Riccardi Ripamonti,11 gen. 2018,282,Società e scienze sociali
8817191159,https://m.media-amazon.com/images/I/61iC5gw7ZwL._AC_UY218_.jpg,Mollami! Educare i figli adolescenti e trovare la giusta distanza per farli crescere,Daniele Novara,28 gen. 2025,281,Società e scienze sociali
8859021057,https://m.media-amazon.com/images/I/616DVYJJVZL._AC_UY218_.jpg,Geometria al Volo – Spazio e Figure,Bortolato,20 mar. 2020,278,Società e scienze sociali
B0DFZYTXL5,https://m.media-amazon.com/images/I/614dfMIXwRL._AC_UY218_.jpg,Il quaderno delle tabelline. Per non sbagliarle più,Maestra Federica,10 gen. 2025,277,Società e scienze sociali
B0F9YJ3ZLR,https://m.media-amazon.com/images/I/71ZSHmbn0sL._AC_UY218_.jpg,Dove vai così di fretta?: Buddhismo nella vita quotidiana,Michel Lama Rinpoche,4 giu. 2025,277,Società e scienze sociali
8807174863,https://m.media-amazon.com/images/I/81GS3Kcx7YL._AC_UY218_.jpg,L'eleganza del vuoto. Di cosa è fatto l'universo,Guido Tonelli,29 apr. 2025,272,Società e scienze sociali
B0DY18KQLR,https://m.media-amazon.com/images/I/61PMNRpXVKL._AC_UY218_.jpg,La vera interpretazione dei sogni,Gabriella Tupini,20 feb. 2025,270,Società e scienze sociali
1388201127,https://m.media-amazon.com/images/I/71Shi-qT2hL._AC_UY218_.jpg,Dottrina del Fascismo: Testo originale,Benito Mussolini,6 gen. 2026,267,Società e scienze sociali
8815392106,https://m.media-amazon.com/images/I/71tNSOq+wmL._AC_UY218_.jpg,Sovrumano. Oltre i limiti della nostra intelligenza,Nello Cristianini,4 mar. 2025,262,Società e scienze sociali
3836533073,https://m.media-amazon.com/images/I/71v2l3Us+GL._AC_UY218_.jpg,Il libro dei simboli,Archive for Research in Archetypal Symbolism,25 nov. 2011,252,Società e scienze sociali
B0F5HDZHPY,https://m.media-amazon.com/images/I/71HVF7l-reL._AC_UY218_.jpg,Instant Persuasion: I segreti delle neuroscienze applicati alla persuasione,Paolo Borzacchiello,6 mag. 2025,250,Società e scienze sociali
8845927369,https://m.media-amazon.com/images/I/51CsCcGQAAL._AC_UY218_.jpg,La persona e il sacro,Weil Simone,26 set. 2012,249,Società e scienze sociali
8806265059,https://m.media-amazon.com/images/I/61ZQcA5-cLL._AC_UY218_.jpg,"Corpo, umano",Vittorio Lingiardi,29 ott. 2024,248,Società e scienze sociali
B0BLGP598C,https://m.media-amazon.com/images/I/71ZrycupxlL._AC_UY218_.jpg,CRIMINOLOGIA: Un viaggio nella psicologia criminale alla scoperta del criminal profiling. Scopri le tecniche investigative che hanno permesso di assicurare alla giustizia decine di serial killer,Roberto Bianchi,4 nov. 2022,247,Società e scienze sociali
1724486608,https://m.media-amazon.com/images/I/711-hdHOtvL._AC_UY218_.jpg,"Libro di Cruciverba: 100 premiati cruciverba, molto apprezzati e facili.",Henning Dierolf,29 lug. 2018,246,Società e scienze sociali
1533169330,https://m.media-amazon.com/images/I/515r6j5ch0L._AC_UY218_.jpg,Piacersi non piacere,Enrico Rolla,9 mag. 2016,244,Società e scienze sociali
8859028965,https://m.media-amazon.com/images/I/61sFdSJyvfL._AC_UY218_.jpg,Tabelline al volo. Nuovi strumenti per impararle strada facendo. Con app. Con mazzetta delle divisioni. Con pennarello. Con striscia delle tabelline,Camillo Bortolato,16 set. 2022,242,Società e scienze sociali
B0D2647QMZ,https://m.media-amazon.com/images/I/6139G3R3FCL._AC_UY218_.jpg,Trasformare limiti in traguardi: Lo sport come filosofia di vita,Il saggio dello sport,18 apr. 2024,242,Società e scienze sociali
8855443097,https://m.media-amazon.com/images/I/71OIMK5DNyL._AC_UY218_.jpg,È ora di dire addio. Lascia andare ciò che ti fa male e ritrova la felicità,Michele Mezzanotte,15 apr. 2025,239,Società e scienze sociali
B0BYTQHXZK,https://m.media-amazon.com/images/I/61trqgSiw1L._AC_UY218_.jpg,Se sbagli non fa niente. Il segreto delle carezze emotive che aiutano i nostri figli ad apprendere,Daniela Lucangeli,14 nov. 2023,238,Società e scienze sociali
B012EI8MVY,https://m.media-amazon.com/images/I/71sMLYKPx6L._AC_UY218_.jpg,L'autoterapia razionale emotiva: Come pensare in modo psicologicamente efficace,Ellis Albert,23 lug. 2015,236,Società e scienze sociali
8883588428,https://m.media-amazon.com/images/I/71TyCVUc5kL._AC_UY218_.jpg,L'esistenzialismo è un umanismo,Aavv,17 apr. 2008,232,Società e scienze sociali
B08N32ZK92,https://m.media-amazon.com/images/I/61iBWI0g3tL._AC_UY218_.jpg,Manipolazione Mentale: Tutte le tecniche segrete di Persuasione e Mind Hacking per influenzare e manipolare gli altri,Federico Mazzola,9 nov. 2020,229,Società e scienze sociali
8809905911,https://m.media-amazon.com/images/I/71CoX7jX6uL._AC_UY218_.jpg,"Strumenti compensativi. Il quaderno di matematica. Numeri, misura, spazio e figure, dati e previsioni, relazioni e funzioni",Marianna Nicoletti,7 apr. 2021,225,Società e scienze sociali
B0D8QWBL21,https://m.media-amazon.com/images/I/81QzrkoEF5L._AC_UY218_.jpg,"Roma, camminando",Francesco Rutelli,15 nov. 2024,224,Società e scienze sociali
B0DMK9NHML,https://m.media-amazon.com/images/I/51Z2-aebSFL._AC_UY218_.jpg,100 Azioni x Amarti: Scopri la versione migliore di te stessa,MARCO DISO,29 nov. 2024,221,Società e scienze sociali
8848327389,https://m.media-amazon.com/images/I/61AoMVGj4SL._AC_UY218_.jpg,Alpha Test Architettura Test Arched - Kit di preparazione,AA.VV,9 feb. 2024,219,Società e scienze sociali
8804795360,https://m.media-amazon.com/images/I/71HnS47yIzL._AC_UY218_.jpg,L'accademia delle grandi domande,Riccardo Azzali,25 feb. 2025,218,Società e scienze sociali
8806267132,https://m.media-amazon.com/images/I/71GoiCimzgL._AC_UY218_.jpg,La legge del desiderio. Radici bibliche della psicoanalisi,Massimo Recalcati,16 set. 2025,216,Società e scienze sociali
8807897172,https://m.media-amazon.com/images/I/61kx5ktmXqL._AC_UY218_.jpg,Madri che feriscono,Buffet,7 ott. 2022,215,Società e scienze sociali
B00IJYQY6S,https://m.media-amazon.com/images/I/61hMQipRqKL._AC_UY218_.jpg,Lettere luterane,Pier Paolo Pasolini,10 apr. 2014,215,Società e scienze sociali
8817188999,https://m.media-amazon.com/images/I/71E2rl3vkqL._AC_UY218_.jpg,Un mondo possibile. Dieci idee per cambiare il futuro e la tua vita ogni giorno,Nicolò Govoni,5 nov. 2024,214,Società e scienze sociali
B0BDW4Z2L5,https://m.media-amazon.com/images/I/71G4yqmd7xL._AC_UY218_.jpg,"Manipolazione Mentale: La guida aggiornata sulle migliori Tecniche di Persuasione, capaci di difenderti dalla Manipolazione in poco tempo, INCLUDE le 7 Tecniche avanzate di PNL svelate dagli Esperti",Savior Murphy,10 set. 2022,212,Società e scienze sociali
880480145X,https://m.media-amazon.com/images/I/61bD05t3U-L._AC_UY218_.jpg,Predatori. I serial killer che hanno segnato l'America,Stefano Nazzi,9 set. 2025,210,Società e scienze sociali
888388518X,https://m.media-amazon.com/images/I/71fe5tKw5pS._AC_UY218_.jpg,Guidattiva matematica. Strumenti e materiali per l'inclusione,Lorena Figini,1 gen. 2021,209,Società e scienze sociali
8806251228,https://m.media-amazon.com/images/I/610QsGaUK-L._AC_UY218_.jpg,La restanza,Vito Teti,26 apr. 2022,209,Società e scienze sociali
B0D35M5WYC,https://m.media-amazon.com/images/I/91BWxTrDKOL._AC_UY218_.jpg,Verranno di notte: Lo spettro della barbarie in Europa,Paolo Rumiz,21 mag. 2024,208,Società e scienze sociali
885804942X,https://m.media-amazon.com/images/I/618XT391GcL._AC_UY218_.jpg,Apprendimento fenomenico. Il metodo di studio rivoluzionario per capire e ricordare qualunque materia,Giovanni Fenu,23 apr. 2024,202,Società e scienze sociali
B0DNLC5G8D,https://m.media-amazon.com/images/I/71mjTfW1BqL._AC_UY218_.jpg,Vivere mindfulness. Un viaggio dentro noi stessi per ritrovare la serenità e respirare la vita,Iosno,24 giu. 2025,199,Società e scienze sociali
8893628139,https://m.media-amazon.com/images/I/612C8lQ-jWL._AC_UY218_.jpg,EdiTEST. Professioni sanitarie. Teoria & test. Teoria ed esercizi commentati per la preparazione ai test di ammissione. Con software di simulazione,AA.VV.,3 feb. 2026,199,Società e scienze sociali
8830154237,https://m.media-amazon.com/images/I/61V9AIle-6L._AC_UY218_.jpg,Nobody’s girl. La mia storia di sopravvivenza in nome della giustizia. Il caso Epstein,Virginia Roberts Giuffre,21 ott. 2025,198,Società e scienze sociali
8883885236,https://m.media-amazon.com/images/I/61M2aHBygtL._AC_UY218_.jpg,Guidattiva italiano. Strumenti e materiali per l'inclusione,Lorena Figini,1 gen. 2021,188,Società e scienze sociali
8879464531,https://m.media-amazon.com/images/I/71MthIHJpdL._AC_UY218_.jpg,Comprendere il testo dei problemi. Esercizi di analisi semantica in aritmetica,Camillo Bortolato,1 giu. 2002,188,Società e scienze sociali
8859021073,https://m.media-amazon.com/images/I/61tkecMalNL._AC_UY218_.jpg,Babù acchiappaparole. Sillaba iniziale. Training logopedico per lo sviluppo fonologico e lessicale,Elisa Damian,11 giu. 2020,185,Società e scienze sociali
8859039339,https://m.media-amazon.com/images/I/51XbHbWqJZL._AC_UY218_.jpg,Strumento La linea del 20 - Metodo analogico per l’apprendimento del calcolo,Camillo Bortolato,11 apr. 2024,182,Società e scienze sociali
8830463450,https://m.media-amazon.com/images/I/615H+YPUw1L._AC_UY218_.jpg,L'amore è il perché,Massimo Gramellini,14 ott. 2025,181,Società e scienze sociali
8834320727,https://m.media-amazon.com/images/I/519TmfQMoRL._AC_UY218_.jpg,Didattica delle attività motorie per l'età evolutiva,Francesco Casolo,27 lug. 2011,181,Società e scienze sociali
8830901628,https://m.media-amazon.com/images/I/71SVcY0XisS._AC_UY218_.jpg,Anche Dafne ha paccato Apollo. I miti greci come rimedi di ogni giorno,Chiara Lipari,13 mag. 2021,180,Società e scienze sociali
8832857448,https://m.media-amazon.com/images/I/51FbfZiC0jL._AC_UY218_.jpg,Chiamami adulto. Come stare in relazione con gli adolescenti,Matteo Lancini,25 mar. 2025,179,Società e scienze sociali
8817098493,https://m.media-amazon.com/images/I/61mhQ9aPnOL._AC_UY218_.jpg,L'educazione emotiva. Come educare al meglio i nostri bambini grazie alle neuroscienze,Alberto Pellai,20 feb. 2018,178,Società e scienze sociali
8898991606,https://m.media-amazon.com/images/I/814x7MDUzUL._AC_UY218_.jpg,La guida alla teoria polivagale. Il potere trasformativo della sensazione di sicurezza,Stephen W. Porges,11 apr. 2018,178,Società e scienze sociali
8861824706,https://m.media-amazon.com/images/I/61EJJS7OO-L._AC_UY218_.jpg,"Discipline di base. Italiano, storia e geografia. Per la Scuola media",Pier Cesare Notaro,1 gen. 2019,177,Società e scienze sociali
B0DBRL1QRN,https://m.media-amazon.com/images/I/71jJwhEp4jL._AC_UY218_.jpg,Elogio dell'inconscio: Come fare amicizia con il proprio peggio,Massimo Recalcati,31 lug. 2024,176,Società e scienze sociali
8807903431,https://m.media-amazon.com/images/I/71-8ZI6RN7L._AC_UY218_.jpg,Il diario del Seduttore,Kierkegaard,26 set. 2019,176,Società e scienze sociali
880623594X,https://m.media-amazon.com/images/I/61VJXcV6t3L._AC_UY218_.jpg,Diagnosi e destino,Vittorio Lingiardi,18 set. 2018,175,Società e scienze sociali
8809769686,https://m.media-amazon.com/images/I/51xXuWEcl0S._AC_UY218_.jpg,Terapia Centrata Sul Cliente,Carl R. Rogers,30 gen. 2013,174,Società e scienze sociali
8806254510,https://m.media-amazon.com/images/I/61rzDKWqHqL._AC_UY218_.jpg,L'ombelico del sogno. Un viaggio onirico,Vittorio Lingiardi,26 apr. 2023,174,Società e scienze sociali
8891438405,https://m.media-amazon.com/images/I/61bBqzKOifL._AC_UY218_.jpg,La prova orale Del Concorso Infanzia e Primaria - Manuale completo per la preparazione al concorso a cattedra,AA.VV.,26 mar. 2024,170,Società e scienze sociali
8850259875,https://m.media-amazon.com/images/I/61YiajjitgL._AC_UY218_.jpg,"Emozioni. Istruzioni per l'uso. Conoscerle, gestirle, addomesticarle, cavalcarle...",Giorgio Nardone,18 mar. 2021,166,Società e scienze sociali
8863113467,https://m.media-amazon.com/images/I/510EQ0c89+L._AC_UY218_.jpg,Elogio della follia. Ediz. integrale,Erasmo da Rotterdam,1 mar. 2018,161,Società e scienze sociali
8848328547,https://m.media-amazon.com/images/I/61Z9pvjkhvL._AC_UY218_.jpg,Alpha Test Ingegneria TOLC-I 2026-2027. Kit di preparazione. Per test di ammissione universitari. Con Contenuto digitale per download e accesso online,AA VV,6 dic. 2024,160,Società e scienze sociali
8898991029,https://m.media-amazon.com/images/I/618LSei-iOL._AC_UY218_.jpg,"La teoria polivagale. Fondamenti neurofisiologici delle emozioni, dell'attaccamento, della comunicazione e dell'autoregolazione",Porges Stephen W.,26 feb. 2016,160,Società e scienze sociali
8835147247,https://m.media-amazon.com/images/I/61-mp52ahrL._AC_UY218_.jpg,La valutazione che educa. Liberare insegnamento e apprendimento dalla tirannia del voto,Cristiano Corsini,11 mag. 2023,159,Società e scienze sociali
8859017327,https://m.media-amazon.com/images/I/71oGmoWjdQL._AC_UY218_.jpg,"Gli Essenziali. Il mio raccoglitore di classe terza. Storia, geografia e scienze",Carlo Scataglini,15 nov. 2018,159,Società e scienze sociali
8811016444,https://m.media-amazon.com/images/I/5160GpbyVIL._AC_UY218_.jpg,Gesù e Cristo,Vito Mancuso,11 nov. 2025,158,Società e scienze sociali
8823846455,https://m.media-amazon.com/images/I/71U-n01qWZL._AC_UY218_.jpg,Giochi matematici,Nando Geronimi,17 feb. 2020,158,Società e scienze sociali
B00GOIG4VG,https://m.media-amazon.com/images/I/61YhzUoypDL._AC_UY218_.jpg,Ingrati: La sindrome rancorosa del Beneficato,Maria Rita Parsi,29 ott. 2013,155,Società e scienze sociali
B0DYFZV452,https://m.media-amazon.com/images/I/61YLhYWbkvL._AC_UY218_.jpg,La mia amica matematica. Imparo i numeri e la geometria… per non sbagliarli più!,Maestra Federica,20 mag. 2025,152,Società e scienze sociali
B0FFW9GTKZ,https://m.media-amazon.com/images/I/61T7mLyzpdL._AC_UY218_.jpg,Nel sangue di Garlasco,Gianluca Zanella,4 nov. 2025,151,Società e scienze sociali
8822787900,https://m.media-amazon.com/images/I/61oQgDU2QlL._AC_UY218_.jpg,Educare con rispetto. Consigli utili per crescere bambini sereni e sicuri di sé stessi,Giorgia Cozza,11 ott. 2024,150,Società e scienze sociali
B0C9SNQKVY,https://m.media-amazon.com/images/I/71dvsmpXMwL._AC_UY218_.jpg,Il Segreto della Pineale: Alla scoperta del simbolismo più occulto di tutti i tempi,Adam Luz,14 lug. 2023,150,Società e scienze sociali
8859027616,https://m.media-amazon.com/images/I/61EIGPyDLCL._AC_UY218_.jpg,"Iperattività, impulsività e disattenzione. Cosa fare (e non). Guida rapida per insegnanti. Scuola dell'infanzia",Sara Pezzica,17 mar. 2022,148,Società e scienze sociali
8859003369,https://m.media-amazon.com/images/I/71rpR2rd+NL._AC_UY218_.jpg,Imparare a leggere e scrivere con il metodo sillabico. Attività di avviamento alle sillabe CV (Vol. 1),Roberto Ghizzo,16 lug. 2013,148,Società e scienze sociali
B0CHLZM31C,https://m.media-amazon.com/images/I/51LL0Ium27L._AC_UY218_.jpg,"Artquiz Studio. XV Edizione A.A. 2024-25. Test di ammissione per Medicina, Odontoiatria, Veterinaria, Professioni Sanitarie. Area medica-sanitaria",Accademia Artquiz,1 gen. 2023,148,Società e scienze sociali
8808220354,https://m.media-amazon.com/images/I/71T1dJaosdL._AC_UY218_.jpg,Storia dell'antropologia. Con e-book,Ugo Fabietti,15 giu. 2020,145,Società e scienze sociali
8830905216,https://m.media-amazon.com/images/I/713Yk1SkfTL._AC_UY218_.jpg,"Ipocriti! Dal linguaggio inclusivo all'occupazione Rai, dall'ossessione fascista al delirio femminista, dal perbenismo sinistroide al falso bigottismo quanto è lunga la lista del doppiopesismo e d...",Giuseppe Cruciani,1 lug. 2025,145,Società e scienze sociali
8848327125,https://m.media-amazon.com/images/I/61ne5d9aIEL._AC_UY218_.jpg,Alpha Test Design - Kit di preparazione,AA. VV.,8 dic. 2023,144,Società e scienze sociali
8894814483,https://m.media-amazon.com/images/I/71Rb8dramDL._AC_UY218_.jpg,Sputiamo su Hegel. E altri scritti,Carla Lonzi,5 set. 2023,144,Società e scienze sociali
8828218339,https://m.media-amazon.com/images/I/61afWNFzG3L._AC_UY218_.jpg,Qualcosa è andato storto,Riccardo Luna,24 ott. 2025,143,Società e scienze sociali
880479674X,https://m.media-amazon.com/images/I/71pfpuqhDXL._AC_UY218_.jpg,Pensieri,Marco Aurelio,15 ott. 2024,142,Società e scienze sociali
8804797355,https://m.media-amazon.com/images/I/41rlMHhHh2L._AC_UY218_.jpg,L'arte di mettere in ordine la vita. Il metodo gentile per cambiare abitudini e realizzarti,Irina Potinga,9 set. 2025,141,Società e scienze sociali
8891441708,https://m.media-amazon.com/images/I/71mM7dYHOKL._AC_UY218_.jpg,"Concorsi OSS e OSSS Operatore Socio-Sanitario - Teoria e Quiz - Per i concorsi e la formazione professionale di OSS, OSSS, ASA e OSA",AA.VV.,10 gen. 2025,136,Società e scienze sociali
B0BGFBSZYB,https://m.media-amazon.com/images/I/61jZbGn4YiL._AC_UY218_.jpg,"MAMMA PER LA PRIMA VOLTA: La miglior guida per future mamme. Tutto quello che devi sapere sulla tua prima gravidanza di settimana in settimana, sul parto e sui primi mesi di vita del bambino + REGALO",Carla Mariani,24 set. 2022,136,Società e scienze sociali
B09NRDSR4B,https://m.media-amazon.com/images/I/71YNQTc2h8L._AC_UY218_.jpg,"30 MINUTI AL GIORNO PER MANTENERE LA TUA MENTE IN FORMA | Libro di esercizi per allenare la memoria con attività e giochi ideati per migliorare la ... passatempi, per adulti e per persone anziane",Alber Doncos,20 dic. 2021,136,Società e scienze sociali
8842833010,https://m.media-amazon.com/images/I/61n-TPoJVSL._AC_UY218_.jpg,L'invisibile. Matteo Messina Denaro. Nuova ediz.,Giacomo Di Girolamo,21 mar. 2023,132,Società e scienze sociali
B0CGJJT1XJ,https://m.media-amazon.com/images/I/8177BxK+OsL._AC_UY218_.jpg,Divinazione e sincronicità: Psicologia delle coincidenze significative,Marie-Louise von Franz,20 lug. 2023,131,Società e scienze sociali
B0FNLRN56T,https://m.media-amazon.com/images/I/81Nh5WK-RsL._AC_UY218_.jpg,Volevo un tè al limone: La mia vita da bipolare,Fabio Macaluso,19 set. 2025,129,Società e scienze sociali
B0DZL9WKWR,https://m.media-amazon.com/images/I/61DbW9Pt8cL._AC_UY218_.jpg,60 secondi di psicologia. La prima agenda psicotrasformativa per trovare chi sei davvero e vivere la vita che meriti,Agnese Scappini,30 set. 2025,128,Società e scienze sociali
8815272100,https://m.media-amazon.com/images/I/71xP5ApaScL._AC_UY218_.jpg,Manuale di psicopatologia dell'infanzia,Tambelli,16 nov. 2017,123,Società e scienze sociali
B01LDGQ14I,https://m.media-amazon.com/images/I/61uG5Xq7e6L._AC_UY218_.jpg,"CANILE 3.0: Cani, persone e società",Luca Spennacchio,1 set. 2016,122,Società e scienze sociali
B09T6YC12G,https://m.media-amazon.com/images/I/61LEtBp-0OL._AC_UY218_.jpg,Una camionata di merda: e altre storie di quotidiana felicità,Ajahn Brahm,24 feb. 2022,121,Società e scienze sociali
B0DH4VTKVN,https://m.media-amazon.com/images/I/61tcpIDJF-L._AC_UY218_.jpg,BESTEMMIA ENIGMISTICA PER ADULTI NON CREDENTI: Regali idioti ma divertenti per adulti,Dioc an,14 set. 2024,120,Società e scienze sociali
8892240730,https://m.media-amazon.com/images/I/61Kpp3H6T-L._AC_UY218_.jpg,Il manuale pratico che stavi cercando per scegliere le superiori. Rigorosamente pensato e dedicato a te che sei alle medie,Luigi Ballerini,1 mar. 2023,120,Società e scienze sociali
B0FTLRB881,https://m.media-amazon.com/images/I/71ipoWVIULL._AC_UY218_.jpg,Scoprire gli abusi,Gabriella Tupini,1 ott. 2025,120,Società e scienze sociali
B0BSK1YKQ4,https://m.media-amazon.com/images/I/818E870RPFL._AC_UY218_.jpg,"MITOLOGIA NORRENA: 3 libri in 1 - La grande raccolta dei miti del nord. Un viaggio tra antiche leggende, creature fantastiche e misteriose credenze",Thomas Hedlund,16 gen. 2023,119,Società e scienze sociali
8834000943,https://m.media-amazon.com/images/I/71y4ZuYpuhL._AC_UY218_.jpg,Famiglie e terapia della famiglia,Salvador Minuchin,1 nov. 1978,118,Società e scienze sociali
8815120459,https://m.media-amazon.com/images/I/81zePvvNkcL._AC_UY218_.jpg,Il colloquio di counseling. Tecniche di intervento nella relazione di aiuto,Vincenzo Calvo,15 nov. 2007,117,Società e scienze sociali
